GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,GAME_ID.1,TEAM_ID,TEAM_NAME,TEAM_CITY,MIN.1,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
22100035,2021-10-24,1,0,240,38,87,0.437,9,35,0.257,10,12,0.833,9,35,44,18,10,8,17,19,95,22100035,1610612751,Nets,Brooklyn,240:00,94.7,93.1,106.4,109.9,-11.6,-16.8,0.474,1.06,14.1,0.2,0.731,0.471,16.953,16.7,0.489,0.515,1.0,0.199,102.32,101.5,84.58,102,0.423
22100035,2021-10-24,0,1,240,43,94,0.457,10,30,0.333,15,19,0.789,10,38,48,26,10,5,12,17,111,22100035,1610612766,Hornets,Charlotte,240:00,106.4,109.9,94.7,93.1,11.6,16.8,0.605,2.17,18.5,0.269,0.8,0.529,11.499,11.9,0.511,0.542,1.0,0.199,102.32,101.5,84.58,101,0.577
22100043,2021-10-25,1,1,240,46,90,0.511,12,32,0.375,18,21,0.857,10,39,49,24,11,3,16,19,122,22100043,1610612737,Hawks,Atlanta,240:00,115.9,117.3,102.0,101.0,13.9,16.3,0.522,1.5,17.2,0.333,0.788,0.577,15.203,15.4,0.578,0.615,1.0,0.196,103.58,103.5,86.25,104,0.579
22100043,2021-10-25,0,0,240,40,91,0.44,9,33,0.273,15,18,0.833,11,25,36,26,7,6,14,15,104,22100043,1610612765,Pistons,Detroit,240:00,102.0,101.0,115.9,117.3,-13.9,-16.3,0.65,1.86,18.7,0.212,0.667,0.423,13.736,13.6,0.489,0.526,1.0,0.2,103.58,103.5,86.25,103,0.421
22100045,2021-10-25,0,0,240,33,81,0.407,12,44,0.273,12,19,0.632,6,33,39,21,7,6,18,22,90,22100045,1610612753,Magic,Orlando,240:00,88.8,90.9,109.9,110.3,-21.1,-19.4,0.636,1.17,16.4,0.255,0.783,0.505,17.758,18.2,0.481,0.504,1.0,0.197,99.36,98.0,81.67,99,0.366
22100049,2021-10-25,1,1,240,44,93,0.473,14,43,0.326,14,19,0.737,5,38,43,37,21,6,17,23,116,22100049,1610612746,Clippers,LA,240:00,102.3,100.9,74.2,75.4,28.1,25.4,0.841,2.18,23.8,0.14,0.815,0.49,14.996,14.8,0.548,0.572,1.0,0.201,114.64,114.5,95.42,115,0.702
22100046,2021-10-25,1,0,240,40,83,0.482,12,30,0.4,16,20,0.8,13,34,47,27,8,1,21,18,108,22100046,1610612761,Raptors,Toronto,240:00,108.2,109.1,112.5,114.4,-4.3,-5.3,0.675,1.29,19.3,0.422,0.857,0.632,21.042,21.2,0.554,0.588,1.0,0.199,99.24,98.0,81.67,99,0.49
22100041,2021-10-25,0,1,265,50,101,0.495,19,50,0.38,21,25,0.84,11,42,53,33,8,9,12,23,140,22100041,1610612738,Celtics,Boston,265:00,123.9,121.7,111.9,114.2,12.0,7.6,0.66,2.75,21.0,0.245,0.726,0.504,10.619,10.4,0.589,0.625,1.0,0.2,103.39,103.25,86.04,115,0.586
22100042,2021-10-25,0,1,240,41,85,0.482,11,32,0.344,26,31,0.839,7,35,42,24,13,6,14,19,119,22100042,1610612749,Bucks,Milwaukee,240:00,112.6,113.3,104.3,101.9,8.3,11.5,0.585,1.71,17.6,0.152,0.72,0.448,13.253,13.3,0.547,0.603,1.0,0.197,105.06,106.0,88.33,105,0.578
22100044,2021-10-25,1,1,240,40,94,0.426,10,35,0.286,14,17,0.824,7,47,54,23,6,4,9,19,104,22100044,1610612751,Nets,Brooklyn,240:00,100.5,101.0,85.1,86.5,15.4,14.4,0.575,2.56,17.2,0.148,0.762,0.479,8.697,8.7,0.479,0.512,1.0,0.199,104.64,103.5,86.25,103,0.605
22100045,2021-10-25,1,1,240,41,87,0.471,6,27,0.222,19,19,1.0,9,33,42,28,10,2,11,19,107,22100045,1610612748,Heat,Miami,240:00,109.9,110.3,88.8,90.9,21.1,19.4,0.683,2.55,20.8,0.217,0.745,0.495,11.298,11.3,0.506,0.561,1.0,0.199,99.36,98.0,81.67,97,0.634
22100049,2021-10-25,0,0,240,32,85,0.376,8,37,0.216,14,18,0.778,7,40,47,15,11,4,30,18,86,22100049,1610612757,Trail Blazers,Portland,240:00,74.2,75.4,102.3,100.9,-28.1,-25.4,0.469,0.5,10.9,0.185,0.86,0.51,25.88,26.3,0.424,0.463,1.0,0.2,114.64,114.5,95.42,114,0.298
22100047,2021-10-25,0,1,240,39,87,0.448,10,30,0.333,19,23,0.826,15,45,60,19,5,5,20,20,107,22100047,1610612740,Pelicans,New Orleans,240:00,104.8,105.9,96.2,96.1,8.6,9.9,0.487,0.95,14.0,0.34,0.762,0.575,19.585,19.8,0.506,0.551,1.0,0.195,102.0,101.5,84.58,101,0.566
22100047,2021-10-25,1,0,240,31,90,0.344,15,50,0.3,21,27,0.778,11,30,41,20,10,7,11,19,98,22100047,1610612750,Timberwolves,Minnesota,240:00,96.2,96.1,104.8,105.9,-8.6,-9.9,0.645,1.82,15.1,0.238,0.66,0.425,10.797,10.8,0.428,0.481,1.0,0.202,102.0,101.5,84.58,102,0.434
22100046,2021-10-25,0,1,240,39,81,0.481,12,27,0.444,21,22,0.955,5,24,29,24,11,3,13,16,111,22100046,1610612741,Bulls,Chicago,240:00,112.5,114.4,108.2,109.1,4.3,5.3,0.615,1.85,18.8,0.143,0.578,0.368,13.174,13.4,0.556,0.612,1.0,0.199,99.24,98.0,81.67,97,0.51
22100048,2021-10-25,0,1,240,38,82,0.463,7,25,0.28,16,20,0.8,11,38,49,26,8,5,16,18,99,22100048,1610612739,Cavaliers,Cleveland,240:00,103.3,102.1,85.1,88.8,18.3,13.3,0.684,1.63,19.6,0.234,0.691,0.48,16.701,16.5,0.506,0.545,1.0,0.197,99.04,97.5,81.25,97,0.61
22100042,2021-10-25,1,0,240,40,90,0.444,14,36,0.389,15,17,0.882,12,35,47,23,6,1,19,24,109,22100042,1610612754,Pacers,Indiana,240:00,104.3,101.9,112.6,113.3,-8.3,-11.5,0.575,1.21,16.5,0.28,0.848,0.552,18.185,17.8,0.522,0.559,1.0,0.201,105.06,106.0,88.33,107,0.423
22100044,2021-10-25,0,0,240,33,95,0.347,9,39,0.231,15,20,0.75,10,43,53,16,5,5,12,17,90,22100044,1610612764,Wizards,Washington,240:00,85.1,86.5,100.5,101.0,-15.4,-14.4,0.485,1.33,12.1,0.238,0.852,0.521,11.342,11.5,0.395,0.434,1.0,0.2,104.64,103.5,86.25,104,0.395
22100048,2021-10-25,1,0,240,35,86,0.407,9,38,0.237,8,12,0.667,11,36,47,21,10,3,22,22,87,22100048,1610612743,Nuggets,Denver,240:00,85.1,88.8,103.3,102.1,-18.3,-13.3,0.6,0.95,15.6,0.309,0.766,0.52,21.51,22.4,0.459,0.477,1.0,0.196,99.04,97.5,81.25,98,0.39
22100041,2021-10-25,1,0,265,46,103,0.447,19,44,0.432,18,28,0.643,14,38,52,26,4,6,14,25,129,22100041,1610612766,Hornets,Charlotte,265:00,111.9,114.2,123.9,121.7,-12.0,-7.6,0.565,1.86,16.7,0.274,0.755,0.496,12.14,12.4,0.539,0.559,1.0,0.201,103.39,103.25,86.04,113,0.414
22100054,2021-10-26,1,1,240,44,85,0.518,12,39,0.308,22,29,0.759,8,33,41,20,5,6,14,22,122,22100054,1610612762,Jazz,Utah,240:00,117.6,120.8,108.3,107.8,9.3,12.9,0.455,1.43,15.2,0.289,0.818,0.551,13.493,13.9,0.588,0.624,1.0,0.2,102.66,101.5,84.58,101,0.542
22100051,2021-10-26,0,1,240,39,83,0.47,14,40,0.35,14,18,0.778,7,39,46,30,9,8,15,20,106,22100051,1610612744,Warriors,Golden State,240:00,107.2,107.1,99.5,100.0,7.6,7.1,0.769,2.0,22.1,0.222,0.784,0.521,15.164,15.2,0.554,0.583,1.0,0.2,98.7,98.5,82.08,99,0.582
22100053,2021-10-26,0,1,265,50,105,0.476,8,30,0.267,17,22,0.773,9,47,56,20,8,10,13,21,125,22100053,1610612747,Lakers,Los Angeles,265:00,105.3,105.0,102.8,104.3,2.5,0.7,0.4,1.54,13.5,0.232,0.731,0.504,10.954,10.9,0.514,0.545,1.0,0.201,107.03,106.42,88.68,119,0.512
22100052,2021-10-26,0,0,240,36,86,0.419,16,39,0.41,18,26,0.692,11,38,49,24,7,3,17,21,106,22100052,1610612745,Rockets,Houston,240:00,102.5,101.0,110.5,110.5,-8.0,-9.5,0.667,1.41,17.3,0.241,0.731,0.481,16.435,16.2,0.512,0.544,1.0,0.203,104.22,105.0,87.5,105,0.456
22100050,2021-10-26,1,1,240,41,87,0.471,16,37,0.432,14,15,0.933,13,32,45,24,7,5,15,18,112,22100050,1610612752,Knicks,New York,240:00,117.2,119.1,107.1,106.5,10.1,12.7,0.585,1.6,18.1,0.34,0.739,0.538,15.69,16.0,0.563,0.598,1.0,0.192,94.04,93.5,77.92,94,0.533
22100052,2021-10-26,1,1,240,43,93,0.462,12,43,0.279,18,25,0.72,14,36,50,25,9,7,15,22,116,22100052,1610612742,Mavericks,Dallas,240:00,110.5,110.5,102.5,101.0,8.0,9.5,0.581,1.67,17.4,0.269,0.759,0.519,14.286,14.3,0.527,0.558,1.0,0.197,104.22,105.0,87.5,105,0.544
22100053,2021-10-26,1,0,265,48,108,0.444,13,36,0.361,12,22,0.545,16,43,59,33,10,6,16,22,121,22100053,1610612759,Spurs,San Antonio,265:00,102.8,104.3,105.3,105.0,-2.5,-0.7,0.688,2.06,19.8,0.269,0.768,0.496,13.596,13.8,0.505,0.514,1.0,0.199,107.03,106.42,88.68,116,0.488
22100054,2021-10-26,0,0,240,42,83,0.506,10,28,0.357,16,24,0.667,5,30,35,19,9,3,13,23,110,22100054,1610612743,Nuggets,Denver,240:00,108.3,107.8,117.6,120.8,-9.3,-12.9,0.452,1.46,15.1,0.182,0.711,0.449,12.8,12.7,0.566,0.588,1.0,0.201,102.66,101.5,84.58,102,0.458
22100051,2021-10-26,1,0,240,36,86,0.419,12,34,0.353,14,17,0.824,9,33,42,19,7,3,14,18,98,22100051,1610612760,Thunder,Oklahoma City,240:00,99.5,100.0,107.2,107.1,-7.6,-7.1,0.528,1.36,15.0,0.216,0.778,0.479,14.216,14.3,0.488,0.524,1.0,0.199,98.7,98.5,82.08,98,0.418
22100050,2021-10-26,0,0,240,36,82,0.439,12,41,0.293,15,17,0.882,12,28,40,24,9,4,15,14,99,22100050,1610612755,76ers,Philadelphia,240:00,107.1,106.5,117.2,119.1,-10.1,-12.7,0.667,1.6,18.7,0.261,0.66,0.462,16.22,16.1,0.512,0.553,1.0,0.197,94.04,93.5,77.92,93,0.467
22100063,2021-10-27,0,0,240,35,96,0.365,17,50,0.34,9,19,0.474,21,29,50,27,9,3,22,25,96,22100063,1610612763,Grizzlies,Memphis,240:00,91.1,96.0,117.6,117.2,-26.5,-21.2,0.771,1.23,17.6,0.433,0.7,0.547,20.881,22.0,0.453,0.46,1.0,0.198,102.0,99.5,82.92,100,0.341
22100060,2021-10-27,0,1,240,43,91,0.473,13,45,0.289,14,17,0.824,10,39,49,29,5,4,17,20,113,22100060,1610612750,Timberwolves,Minnesota,240:00,107.1,113.0,107.7,108.0,-0.6,5.0,0.674,1.71,20.1,0.327,0.724,0.542,16.117,17.0,0.544,0.574,1.0,0.197,102.86,100.0,83.33,100,0.538
22100061,2021-10-27,1,1,240,43,86,0.5,15,37,0.405,22,29,0.759,10,32,42,21,8,3,16,16,123,22100061,1610612760,Thunder,Oklahoma City,240:00,117.4,117.1,109.4,110.6,8.1,6.6,0.488,1.31,15.5,0.261,0.75,0.511,15.273,15.2,0.587,0.623,1.0,0.199,104.96,104.5,87.08,105,0.518
22100062,2021-10-27,1,0,240,42,93,0.452,6,22,0.273,17,24,0.708,14,42,56,23,6,6,11,16,107,22100062,1610612756,Suns,Phoenix,240:00,106.4,104.9,104.2,110.0,2.2,-5.1,0.548,2.09,16.7,0.327,0.768,0.556,10.939,10.8,0.484,0.517,1.0,0.201,103.08,101.0,84.17,102,0.52
22100057,2021-10-27,1,0,240,33,85,0.388,14,43,0.326,13,14,0.929,4,38,42,21,7,7,16,24,93,22100057,1610612751,Nets,Brooklyn,240:00,90.2,90.3,100.5,103.9,-10.4,-13.6,0.636,1.31,16.4,0.113,0.65,0.398,15.51,15.5,0.471,0.51,1.0,0.196,104.3,102.5,85.42,103,0.439
22100059,2021-10-27,0,1,240,40,96,0.417,8,30,0.267,14,17,0.824,21,34,55,21,4,4,11,14,102,22100059,1610612737,Hawks,Atlanta,240:00,109.1,107.4,101.1,104.2,8.1,3.2,0.525,1.91,15.5,0.362,0.741,0.545,11.767,11.6,0.458,0.493,1.0,0.199,95.72,95.0,79.17,95,0.506
22100057,2021-10-27,0,1,240,38,96,0.396,8,29,0.276,22,26,0.846,17,45,62,21,6,2,15,19,106,22100057,1610612748,Heat,Miami,240:00,100.5,103.9,90.2,90.3,10.4,13.6,0.553,1.4,14.6,0.35,0.887,0.602,14.226,14.7,0.438,0.493,1.0,0.198,104.3,102.5,85.42,102,0.561
22100059,2021-10-27,1,0,240,40,93,0.43,11,36,0.306,8,9,0.889,9,35,44,24,5,6,10,19,99,22100059,1610612740,Pelicans,New Orleans,240:00,101.1,104.2,109.1,107.4,-8.1,-3.2,0.6,2.4,18.3,0.259,0.638,0.455,10.208,10.5,0.489,0.511,1.0,0.198,95.72,95.0,79.17,95,0.494
22100062,2021-10-27,0,1,240,42,95,0.442,15,38,0.395,11,15,0.733,8,32,40,28,7,6,12,20,110,22100062,1610612758,Kings,Sacramento,240:00,104.2,110.0,106.4,104.9,-2.2,5.1,0.667,2.33,19.8,0.232,0.673,0.444,11.364,12.0,0.521,0.541,1.0,0.197,103.08,101.0,84.17,100,0.48
22100055,2021-10-27,0,1,240,43,83,0.518,14,30,0.467,20,24,0.833,10,30,40,22,14,4,17,14,120,22100055,1610612766,Hornets,Charlotte,240:00,119.3,117.6,106.0,108.8,13.3,8.8,0.512,1.29,16.6,0.293,0.711,0.512,16.905,16.7,0.602,0.641,1.0,0.199,102.64,102.0,85.0,102,0.593
22100058,2021-10-27,0,0,240,38,79,0.481,10,29,0.345,14,17,0.824,9,31,40,19,6,7,23,19,100,22100058,1610612754,Pacers,Indiana,240:00,99.5,103.1,113.1,121.6,-13.5,-18.6,0.5,0.83,14.8,0.357,0.569,0.48,22.89,23.7,0.544,0.578,1.0,0.199,102.42,97.0,80.83,97,0.436
22100063,2021-10-27,1,1,240,39,84,0.464,15,36,0.417,23,31,0.742,13,35,48,22,11,6,14,20,116,22100063,1610612757,Trail Blazers,Portland,240:00,117.6,117.2,91.1,96.0,26.5,21.2,0.564,1.57,16.5,0.3,0.567,0.453,14.193,14.1,0.554,0.594,1.0,0.201,102.0,99.5,82.92,99,0.659
22100060,2021-10-27,1,0,240,39,95,0.411,14,51,0.275,16,21,0.762,13,30,43,22,10,3,9,18,108,22100060,1610612749,Bucks,Milwaukee,240:00,107.7,108.0,107.1,113.0,0.6,-5.0,0.564,2.44,16.3,0.276,0.673,0.458,8.978,9.0,0.484,0.518,1.0,0.2,102.86,100.0,83.33,100,0.462
22100058,2021-10-27,1,1,240,46,100,0.46,14,30,0.467,12,19,0.632,16,25,41,22,18,6,12,20,118,22100058,1610612761,Raptors,Toronto,240:00,113.1,121.6,99.5,103.1,13.5,18.6,0.478,1.83,15.5,0.431,0.643,0.52,11.499,12.4,0.53,0.544,1.0,0.196,102.42,97.0,80.83,97,0.564
22100056,2021-10-27,0,1,240,43,84,0.512,9,25,0.36,21,29,0.724,11,36,47,18,8,7,16,20,116,22100056,1610612764,Wizards,Washington,240:00,114.0,116.0,106.7,108.1,7.3,7.9,0.419,1.13,13.8,0.364,0.725,0.558,15.723,16.0,0.565,0.599,1.0,0.199,101.04,99.5,82.92,100,0.556
22100056,2021-10-27,1,0,240,37,85,0.435,10,29,0.345,23,28,0.821,10,27,37,18,9,5,13,21,107,22100056,1610612738,Celtics,Boston,240:00,106.7,108.1,114.0,116.0,-7.3,-7.9,0.486,1.38,14.0,0.275,0.636,0.442,12.959,13.1,0.494,0.55,1.0,0.203,101.04,99.5,82.92,99,0.444
22100061,2021-10-27,0,0,240,46,92,0.5,11,35,0.314,12,14,0.857,10,30,40,29,8,2,17,22,115,22100061,1610612747,Lakers,Los Angeles,240:00,109.4,110.6,117.4,117.1,-8.1,-6.6,0.63,1.71,20.1,0.25,0.739,0.489,16.166,16.3,0.56,0.586,1.0,0.2,104.96,104.5,87.08,104,0.482
22100055,2021-10-27,1,0,240,43,88,0.489,15,40,0.375,10,13,0.769,8,25,33,22,6,2,19,21,111,22100055,1610612753,Magic,Orlando,240:00,106.0,108.8,119.3,117.6,-13.3,-8.8,0.512,1.16,16.3,0.289,0.707,0.488,18.144,18.6,0.574,0.592,1.0,0.199,102.64,102.0,85.0,102,0.407
22100064,2021-10-27,0,1,240,33,81,0.407,3,20,0.15,23,27,0.852,14,43,57,12,9,3,21,14,92,22100064,1610612739,Cavaliers,Cleveland,240:00,92.1,95.8,80.8,82.3,11.3,13.5,0.364,0.57,9.5,0.38,0.8,0.609,21.025,21.9,0.426,0.495,1.0,0.198,98.8,96.0,80.0,96,0.635
22100064,2021-10-27,1,0,240,31,87,0.356,9,41,0.22,8,13,0.615,9,27,36,19,13,2,14,24,79,22100064,1610612746,Clippers,LA,240:00,80.8,82.3,92.1,95.8,-11.3,-13.5,0.613,1.36,15.1,0.2,0.62,0.391,14.327,14.6,0.408,0.426,1.0,0.199,98.8,96.0,80.0,96,0.365
22100069,2021-10-28,0,0,240,39,88,0.443,12,30,0.4,9,15,0.6,11,37,48,21,6,11,15,16,99,22100069,1610612759,Spurs,San Antonio,240:00,100.4,103.1,105.3,108.3,-4.9,-5.2,0.538,1.4,16.1,0.283,0.731,0.505,15.213,15.6,0.511,0.523,1.0,0.199,98.66,96.0,80.0,96,0.521
22100069,2021-10-28,1,1,240,41,89,0.461,18,45,0.4,4,13,0.308,9,36,45,18,4,7,13,19,104,22100069,1610612742,Mavericks,Dallas,240:00,105.3,108.3,100.4,103.1,4.9,5.2,0.439,1.38,14.3,0.269,0.717,0.495,13.169,13.5,0.562,0.549,1.0,0.199,98.66,96.0,80.0,96,0.479
22100065,2021-10-28,1,1,240,38,76,0.5,12,27,0.444,22,24,0.917,6,40,46,22,7,9,21,23,110,22100065,1610612755,76ers,Philadelphia,240:00,108.3,111.1,100.1,103.0,8.2,8.1,0.579,1.05,17.0,0.282,0.727,0.543,20.677,21.2,0.579,0.635,1.0,0.199,101.72,99.0,82.5,99,0.581
22100068,2021-10-28,1,0,240,31,95,0.326,9,44,0.205,20,23,0.87,13,28,41,15,8,3,11,24,91,22100068,1610612745,Rockets,Houston,240:00,88.2,87.5,112.8,117.3,-24.5,-29.8,0.484,1.36,11.4,0.212,0.644,0.387,10.667,10.6,0.374,0.433,1.0,0.2,105.66,104.0,86.67,104,0.293
22100070,2021-10-28,0,1,265,39,97,0.402,12,48,0.25,14,14,1.0,10,41,51,25,17,9,18,14,104,22100070,1610612763,Grizzlies,Memphis,265:00,93.6,95.4,90.8,93.5,2.8,1.9,0.641,1.39,17.1,0.276,0.792,0.523,16.193,16.5,0.464,0.504,1.0,0.2,100.73,98.26,81.89,109,0.537
22100066,2021-10-28,0,0,240,48,88,0.545,6,21,0.286,9,14,0.643,6,37,43,26,4,3,13,16,111,22100066,1610612737,Hawks,Atlanta,240:00,109.7,109.9,118.2,120.8,-8.4,-10.9,0.542,2.0,19.5,0.136,0.691,0.444,12.851,12.9,0.58,0.589,1.0,0.196,102.2,101.0,84.17,101,0.479
22100067,2021-10-28,1,0,240,36,84,0.429,11,32,0.344,20,22,0.909,5,32,37,25,6,5,7,18,103,22100067,1610612741,Bulls,Chicago,240:00,107.7,109.6,108.6,110.6,-0.9,-1.1,0.694,3.57,19.9,0.163,0.729,0.443,7.316,7.4,0.494,0.55,1.0,0.199,95.74,94.0,78.33,94,0.525
22100070,2021-10-28,1,0,265,39,90,0.433,14,40,0.35,9,12,0.75,7,41,48,29,8,7,23,17,101,22100070,1610612744,Warriors,Golden State,265:00,90.8,93.5,93.6,95.4,-2.8,-1.9,0.744,1.26,19.7,0.208,0.724,0.477,20.669,21.3,0.511,0.53,1.0,0.196,100.73,98.26,81.89,108,0.463
22100067,2021-10-28,0,1,240,39,85,0.459,11,29,0.379,15,20,0.75,11,38,49,16,5,7,13,21,104,22100067,1610612752,Knicks,New York,240:00,108.6,110.6,107.7,109.6,0.9,1.1,0.41,1.23,13.0,0.271,0.837,0.557,13.57,13.8,0.524,0.554,1.0,0.197,95.74,94.0,78.33,94,0.475
22100068,2021-10-28,0,1,240,41,85,0.482,16,46,0.348,24,30,0.8,10,48,58,24,8,4,20,23,122,22100068,1610612762,Jazz,Utah,240:00,112.8,117.3,88.2,87.5,24.5,29.8,0.585,1.2,16.9,0.356,0.788,0.613,18.484,19.2,0.576,0.621,1.0,0.193,105.66,104.0,86.67,104,0.707
22100066,2021-10-28,1,1,240,46,99,0.465,13,34,0.382,17,21,0.81,14,37,51,26,6,4,9,16,122,22100066,1610612764,Wizards,Washington,240:00,118.2,120.8,109.7,109.9,8.4,10.9,0.565,2.89,18.2,0.309,0.864,0.556,8.718,8.9,0.53,0.564,1.0,0.193,102.2,101.0,84.17,101,0.521
22100065,2021-10-28,0,0,240,35,86,0.407,13,39,0.333,19,27,0.704,10,27,37,22,11,4,14,22,102,22100065,1610612765,Pistons,Detroit,240:00,100.1,103.0,108.3,111.1,-8.2,-8.1,0.629,1.57,16.4,0.273,0.718,0.457,13.742,14.1,0.483,0.521,1.0,0.197,101.72,99.0,82.5,99,0.419
22100074,2021-10-29,0,1,240,40,80,0.5,9,27,0.333,24,25,0.96,3,42,45,19,4,5,14,20,113,22100074,1610612758,Kings,Sacramento,240:00,110.8,111.9,102.8,107.9,8.0,4.0,0.475,1.36,15.3,0.122,0.698,0.471,13.725,13.9,0.556,0.621,1.0,0.198,104.0,101.0,84.17,101,0.559
22100071,2021-10-29,1,1,240,43,86,0.5,9,30,0.3,15,22,0.682,9,31,40,18,11,2,8,18,110,22100071,1610612761,Raptors,Toronto,240:00,116.2,118.3,110.1,116.0,6.1,2.3,0.419,2.25,14.8,0.239,0.653,0.453,8.45,8.6,0.552,0.575,1.0,0.197,96.86,93.5,77.92,93,0.541
22100073,2021-10-29,1,1,240,43,91,0.473,9,35,0.257,19,19,1.0,16,44,60,23,6,3,18,20,114,22100073,1610612748,Heat,Miami,240:00,112.5,115.2,99.3,100.0,13.2,15.2,0.535,1.28,16.4,0.438,0.763,0.617,17.758,18.2,0.522,0.574,1.0,0.199,100.52,99.0,82.5,99,0.601
22100072,2021-10-29,1,1,240,34,76,0.447,6,26,0.231,31,41,0.756,10,40,50,20,9,6,18,21,105,22100072,1610612751,Nets,Brooklyn,240:00,102.9,102.9,92.3,97.0,10.6,5.9,0.588,1.11,15.1,0.224,0.702,0.481,17.64,17.6,0.487,0.558,1.0,0.198,104.08,101.5,84.58,102,0.576
22100075,2021-10-29,0,0,240,23,78,0.295,8,37,0.216,21,27,0.778,6,30,36,14,8,3,15,17,75,22100075,1610612742,Mavericks,Dallas,240:00,75.8,75.8,102.2,105.0,-26.3,-29.2,0.609,0.93,11.8,0.123,0.762,0.394,15.17,15.2,0.346,0.417,1.0,0.2,101.3,100.0,83.33,99,0.27
22100071,2021-10-29,0,0,240,41,87,0.471,16,34,0.471,11,16,0.688,12,34,46,24,1,5,17,24,109,22100071,1610612753,Magic,Orlando,240:00,110.1,116.0,116.2,118.3,-6.1,-2.3,0.585,1.41,17.8,0.347,0.761,0.547,17.165,18.1,0.563,0.58,1.0,0.195,96.86,93.5,77.92,94,0.459
22100075,2021-10-29,1,1,240,43,83,0.518,11,36,0.306,9,13,0.692,5,46,51,28,8,3,20,24,106,22100075,1610612743,Nuggets,Denver,240:00,102.2,105.0,75.8,75.8,26.3,29.2,0.651,1.4,20.5,0.238,0.877,0.606,19.283,19.8,0.584,0.597,1.0,0.195,101.3,100.0,83.33,101,0.73
22100077,2021-10-29,0,0,240,37,87,0.425,12,34,0.353,15,22,0.682,16,20,36,28,10,1,15,13,101,22100077,1610612739,Cavaliers,Cleveland,240:00,105.6,108.6,113.7,120.2,-8.1,-11.6,0.757,1.87,20.0,0.385,0.538,0.451,15.677,16.1,0.494,0.522,1.0,0.201,97.54,93.5,77.92,93,0.441
22100076,2021-10-29,1,1,240,41,98,0.418,19,41,0.463,10,16,0.625,16,47,63,21,8,6,14,19,111,22100076,1610612757,Trail Blazers,Portland,240:00,107.7,109.9,91.1,92.9,16.7,17.0,0.512,1.5,15.0,0.344,0.877,0.602,13.587,13.9,0.515,0.528,1.0,0.2,102.04,100.0,83.33,101,0.588
22100077,2021-10-29,1,1,240,46,84,0.548,12,27,0.444,9,10,0.9,11,31,42,24,9,6,22,20,113,22100077,1610612747,Lakers,Los Angeles,240:00,113.7,120.2,105.6,108.6,8.1,11.6,0.522,1.09,17.9,0.462,0.615,0.549,22.133,23.4,0.619,0.639,1.0,0.194,97.54,93.5,77.92,94,0.559
22100072,2021-10-29,0,0,240,37,93,0.398,8,29,0.276,16,23,0.696,11,35,46,20,9,7,14,27,98,22100072,1610612754,Pacers,Indiana,240:00,92.3,97.0,102.9,102.9,-10.6,-5.9,0.541,1.43,14.6,0.298,0.776,0.519,13.193,13.9,0.441,0.475,1.0,0.2,104.08,101.5,84.58,101,0.424
22100073,2021-10-29,0,0,240,35,90,0.389,13,37,0.351,16,22,0.727,11,26,37,21,8,6,11,17,99,22100073,1610612766,Hornets,Charlotte,240:00,99.3,100.0,112.5,115.2,-13.2,-15.2,0.6,1.91,15.9,0.237,0.563,0.383,11.035,11.1,0.461,0.497,1.0,0.201,100.52,99.0,82.5,99,0.399
22100074,2021-10-29,1,0,240,42,98,0.429,9,34,0.265,16,25,0.64,13,36,49,18,9,6,10,22,109,22100074,1610612740,Pelicans,New Orleans,240:00,102.8,107.9,110.8,111.9,-8.0,-4.0,0.429,1.8,13.1,0.302,0.878,0.529,9.434,9.9,0.474,0.5,1.0,0.198,104.0,101.0,84.17,101,0.441
22100076,2021-10-29,0,0,240,34,87,0.391,15,42,0.357,9,16,0.563,6,37,43,17,7,5,13,14,92,22100076,1610612746,Clippers,LA,240:00,91.1,92.9,107.7,109.9,-16.7,-17.0,0.5,1.31,13.7,0.123,0.656,0.398,12.866,13.1,0.477,0.489,1.0,0.196,102.04,100.0,83.33,99,0.412
22100078,2021-10-30,1,1,290,38,104,0.365,10,36,0.278,29,36,0.806,12,50,62,19,6,7,13,22,115,22100078,1610612764,Wizards,Washington,290:00,95.2,95.0,91.8,93.3,3.4,1.7,0.5,1.46,12.5,0.217,0.803,0.504,10.758,10.7,0.413,0.48,1.0,0.199,100.49,99.72,83.1,121,0.51
22100083,2021-10-30,0,0,240,35,92,0.38,11,38,0.289,18,19,0.947,14,40,54,15,5,7,20,21,99,22100083,1610612762,Jazz,Utah,240:00,93.1,96.1,102.7,102.9,-9.6,-6.8,0.429,0.75,11.1,0.316,0.778,0.541,18.804,19.4,0.44,0.493,1.0,0.199,105.28,103.5,86.25,103,0.445
